Date,SKU,Ordered Quantity,Sold Quantity,Cost,Price
5/6/2017,Accessories,9,7,47.44,58.39
5/6/2017,Labels,6,4,7.4,14.8
5/6/2017,Art,7,6,6.1,9.11
5/6/2017,Binders,11,10,2.99,1.11
5/6/2017,Bookcases,7,7,106.09,89.07
5/6/2017,Storage,6,5,166.13,154.54
5/7/2017,Chairs,5,5,207.13,291.73
5/7/2017,Chairs,3,1,19.18,26.64
5/7/2017,Chairs,4,2,178.8,238.4
5/7/2017,Appliances,4,2,34.49,43.72
5/8/2017,Chairs,3,2,25.02,24
5/8/2017,Copiers,8,6,384.99,559.99
5/8/2017,Chairs,3,3,50.61,42.69
5/11/2017,Paper,6,6,3.43,6.24
5/11/2017,Labels,6,3,6.64,12.53
5/11/2017,Binders,3,2,8.3,13.02
5/11/2017,Art,3,2,2.33,2.62
5/11/2017,Storage,5,2,44.65,37.21
5/11/2017,Paper,3,2,2.35,3.42
5/11/2017,Furnishings,1,1,14.99,8
5/12/2017,Storage,6,5,28.78,25.58
5/12/2017,Binders,6,4,21.83,8.56
5/12/2017,Paper,8,5,9.11,17.52
5/13/2017,Labels,10,8,3.87,7.31
5/13/2017,Envelopes,4,2,49.76,90.48
5/13/2017,Binders,6,3,167.74,304.99
5/13/2017,Phones,5,3,143.07,195.99
5/13/2017,Storage,2,2,217.44,265.17
5/13/2017,Paper,4,3,2.54,4.98
5/14/2017,Furnishings,5,2,6.03,9.14
5/14/2017,Accessories,10,7,113.99,199.99
5/14/2017,Envelopes,10,9,2.76,5.41
5/14/2017,Phones,6,3,134.99,179.99
5/14/2017,Storage,2,2,8.35,11.29
5/14/2017,Paper,11,9,25.92,48.91
5/14/2017,Supplies,8,5,12.49,12.88
5/15/2017,Phones,4,1,27,29.59
5/15/2017,Binders,2,2,3.96,2.38
5/15/2017,Paper,6,3,3.3,5.18
5/15/2017,Furnishings,5,2,11.39,19.98
5/15/2017,Chairs,5,2,19.18,21.31
5/15/2017,Chairs,1,1,196.1,220.96
5/16/2017,Storage,5,2,138.14,110.51
5/18/2017,Accessories,4,3,12.32,12.02
5/18/2017,Furnishings,2,2,4.15,7.28
5/18/2017,Binders,3,1,2.02,3.05
5/18/2017,Binders,9,7,2.5,0.98
5/18/2017,Binders,3,1,5.29,2
5/18/2017,Storage,2,2,4.13,4.46
5/18/2017,Appliances,2,2,6.38,8.62
5/18/2017,Bookcases,6,3,75.74,100.98
5/18/2017,Phones,6,5,3.82,6.95
5/18/2017,Binders,8,6,9.87,18.99
5/18/2017,Phones,3,2,20.15,27.99
5/18/2017,Phones,2,2,152.96,172.35
5/19/2017,Appliances,2,2,34.49,48.58
5/19/2017,Appliances,7,6,28.6,46.89
5/19/2017,Phones,3,2,109.33,153.99
5/19/2017,Accessories,5,3,61.99,99.99
5/19/2017,Accessories,5,4,15.93,16.95
5/19/2017,Phones,4,3,93.23,125.99
5/19/2017,Bookcases,12,9,139.35,180.98
5/19/2017,Paper,9,7,20.9,40.99
5/19/2017,Chairs,15,12,53.24,56.78
5/19/2017,Art,4,2,1.25,1.76
5/19/2017,Art,3,1,4.19,5.58
5/19/2017,Accessories,2,1,25.42,36.32
5/20/2017,Art,5,3,32.11,43.98
5/20/2017,Art,6,4,4.41,6.48
5/20/2017,Storage,5,4,135.67,176.19
5/20/2017,Fasteners,3,3,1.31,2.47
5/20/2017,Art,13,10,1.44,2.15
5/21/2017,Furnishings,8,5,89.45,104.01
5/21/2017,Art,4,3,4.25,5.99
5/23/2017,Tables,6,3,59.24,57.1
5/27/2017,Binders,5,2,15.17,29.17
5/27/2017,Phones,3,3,134.99,179.99
5/27/2017,Paper,6,5,3.37,5.18
5/28/2017,Chairs,3,2,134.37,150.98
5/28/2017,Phones,4,4,12.57,13.59
5/29/2017,Paper,6,5,3.3,5.18
5/29/2017,Storage,5,3,16.25,17.81
5/29/2017,Furnishings,6,4,29.44,16.36
5/29/2017,Fasteners,7,5,4.47,4.71
6/1/2017,Appliances,5,5,3.23,3.5
6/2/2017,Phones,4,1,3.61,2.97
6/2/2017,Storage,3,2,12.52,13.72
6/2/2017,Paper,8,6,2.9,4.22
6/2/2017,Envelopes,6,5,5.6,8.78
6/2/2017,Paper,4,4,4.04,6.34
6/3/2017,Furnishings,10,7,3.64,5.02
6/4/2017,Furnishings,3,2,14.99,15.99
6/4/2017,Phones,5,2,23.39,35.99
6/4/2017,Paper,3,2,3.43,6.24
6/4/2017,Art,5,3,2.04,2.88
6/4/2017,Binders,7,7,2.28,0.91
6/5/2017,Phones,4,3,139.15,156.79
6/6/2017,Furnishings,3,1,2.77,4.95
6/6/2017,Storage,8,5,5.28,5.28
6/8/2017,Appliances,2,2,3.05,0.81
6/8/2017,Supplies,5,3,7.23,7.92
6/8/2017,Paper,5,3,18.78,28.35
6/8/2017,Phones,5,3,117.65,127.19
6/9/2017,Furnishings,4,3,12.79,7.99
6/9/2017,Tables,1,1,180.82,108.93
6/9/2017,Paper,8,8,3.12,4.54
6/10/2017,Labels,5,2,7.4,14.8
6/10/2017,Bookcases,6,5,108.88,102.83
6/10/2017,Phones,5,5,52.49,55.99
6/10/2017,Accessories,7,4,19.55,33.13
6/10/2017,Art,6,5,2.33,3.28
6/10/2017,Paper,9,6,4.17,6.67
6/10/2017,Storage,8,8,157.91,168.44
6/11/2017,Paper,6,3,20.9,40.99
6/11/2017,Chairs,2,1,245.69,280.79
6/11/2017,Storage,6,4,15.19,17.11
6/11/2017,Art,6,5,16.29,17.61
6/11/2017,Art,3,1,13.89,15.87
6/11/2017,Storage,4,3,88.03,71.86
6/11/2017,Art,3,2,1.33,1.88
6/11/2017,Paper,5,2,9.86,18.97
6/11/2017,Binders,9,6,1.94,3.05
6/11/2017,Machines,7,5,51.12,77.16
6/11/2017,Storage,4,2,50.97,51.48
6/11/2017,Bookcases,6,3,44.19,58.14
6/12/2017,Binders,4,3,16.42,30.4
6/12/2017,Tables,5,3,128.33,150.98
6/12/2017,Paper,5,4,2.43,4.76
6/12/2017,Binders,3,3,2.95,4.38
6/12/2017,Art,6,3,15.82,21.38
6/12/2017,Chairs,7,4,178.8,214.56
6/12/2017,Furnishings,2,2,8.01,8.54
6/13/2017,Storage,7,4,50.97,41.18
6/13/2017,Chairs,10,7,79.66,67.19
6/13/2017,Phones,4,2,20.99,23.99
6/15/2017,Phones,6,3,14.39,15.99
6/15/2017,Art,5,5,3.57,3.91
6/15/2017,Art,4,1,2.51,4.26
6/16/2017,Art,4,3,3.1,4.67
6/16/2017,Chairs,5,2,105.69,150.98
6/16/2017,Appliances,4,3,43.36,60.22
6/16/2017,Phones,3,2,70.07,95.99
6/16/2017,Phones,4,1,48.83,65.99
6/16/2017,Chairs,7,7,160.28,173.28
6/16/2017,Paper,5,2,4.91,9.27
6/16/2017,Supplies,5,2,6.17,8.34
6/16/2017,Paper,6,3,3.37,6.48
6/16/2017,Paper,6,4,24.98,48.04
6/16/2017,Binders,9,7,2.12,0.85
6/17/2017,Binders,5,3,11.12,17.1
6/17/2017,Furnishings,4,3,36.23,51.75
6/17/2017,Storage,1,1,9.96,14.03
6/17/2017,Paper,3,2,3.9,6.11
6/17/2017,Binders,7,4,1.47,0.58
6/17/2017,Binders,5,4,6.44,2.34
6/18/2017,Bookcases,11,9,93.59,101.99
6/18/2017,Paper,8,6,3.3,6.48
6/19/2017,Paper,4,2,25.92,48.91
6/19/2017,Accessories,11,8,11.6,12.89
6/19/2017,Supplies,3,1,10.35,11.18
6/19/2017,Storage,2,2,93.11,76.79
6/19/2017,Appliances,3,1,7.47,2.26
6/19/2017,Appliances,2,1,1.55,0.44
6/19/2017,Paper,8,8,12.33,18.27
6/20/2017,Accessories,5,3,55.99,79.99
6/20/2017,Labels,4,2,2.5,4.91
6/20/2017,Accessories,8,5,26.99,29.99
6/20/2017,Binders,3,3,10.9,17.1
6/20/2017,Paper,8,6,3.37,5.18
6/20/2017,Art,5,2,2.33,2.62
6/21/2017,Furnishings,8,5,3.09,3.58
6/21/2017,Binders,7,6,12.61,6.88
6/22/2017,Envelopes,5,3,8.31,12.54
6/22/2017,Binders,6,3,5.97,3.44
6/22/2017,Binders,5,5,11.01,6.23
6/22/2017,Storage,2,2,4.13,4.46
6/24/2017,Paper,4,3,4.98,7.25
6/24/2017,Art,10,8,8.75,11.99
6/24/2017,Art,11,8,34.22,48.2
6/24/2017,Art,10,9,2.67,3.98
6/24/2017,Furnishings,4,3,75.63,92.23
6/24/2017,Chairs,5,2,70.07,86.38
6/24/2017,Binders,3,3,167.74,61
6/24/2017,Paper,5,3,2.35,3.42
6/24/2017,Fasteners,3,1,1.53,2.88
6/25/2017,Labels,7,6,7.4,11.84
6/25/2017,Art,5,2,2.3,2.67
6/25/2017,Fasteners,3,3,4.47,3.77
6/25/2017,Tables,5,4,180.82,217.85
6/26/2017,Storage,14,12,6.84,6.98
6/26/2017,Paper,1,1,2.5,4.54
6/26/2017,Art,6,4,2.63,3.98
6/26/2017,Phones,11,8,50.99,67.99
6/26/2017,Furnishings,5,5,98.97,105.29
6/26/2017,Accessories,12,9,40.79,47.99
6/27/2017,Chairs,5,3,53.24,63.88
6/29/2017,Storage,5,2,492.4,647.89
6/29/2017,Appliances,6,3,90.74,120.98
6/29/2017,Binders,2,2,2.89,5.77
6/29/2017,Binders,9,9,23.44,34.73
6/29/2017,Paper,4,1,3.37,5.18
6/29/2017,Binders,7,5,118.71,179.18
6/29/2017,Storage,5,3,30.5,43.57
6/29/2017,Art,3,2,4.32,5.84
6/29/2017,Accessories,6,3,13.29,20.77
6/30/2017,Binders,4,3,16.74,25.26
6/30/2017,Tables,5,5,268.12,208.93
6/30/2017,Storage,7,7,25.92,35.51
6/30/2017,Furnishings,3,1,12.45,22.23
7/1/2017,Storage,6,4,107.65,110.98
7/1/2017,Binders,4,1,91.79,169.99
7/1/2017,Paper,6,4,3.37,6.48
7/3/2017,Furnishings,4,1,18.47,23.99
7/3/2017,Phones,5,3,70.07,95.99
7/3/2017,Art,4,3,2.67,3.18
7/3/2017,Phones,6,4,26.25,41.99
7/3/2017,Paper,10,7,25.92,39.13
7/3/2017,Machines,6,3,182.46,199.04
7/3/2017,Furnishings,10,9,47.91,60.65
7/3/2017,Paper,6,4,5.45,8.22
7/3/2017,Tables,3,2,159.57,107.57
7/3/2017,Paper,9,6,3.29,5.16
7/3/2017,Accessories,3,2,16.79,29.99
7/3/2017,Machines,6,6,364.27,399.2
7/3/2017,Accessories,5,4,236.29,421.95
7/3/2017,Phones,1,1,5.29,7.99
7/3/2017,Accessories,13,10,16.57,25.89
7/3/2017,Paper,4,2,6.51,12.28
7/3/2017,Furnishings,3,3,25.02,43.13
7/5/2017,Furnishings,9,9,75.63,36.89
7/5/2017,Binders,9,9,3.23,1.27
7/5/2017,Paper,5,3,3.3,5.18
7/5/2017,Paper,7,6,3.3,5.18
7/5/2017,Binders,1,1,16.74,6.32
7/6/2017,Binders,3,2,2.6,1.47
7/6/2017,Paper,6,3,3.41,5.35
7/7/2017,Binders,5,3,3.71,5.82
7/7/2017,Accessories,6,4,39.69,63
7/8/2017,Art,4,3,1.49,2.52
7/8/2017,Paper,3,2,6.51,12.28
7/8/2017,Art,5,2,4.41,6.48
7/8/2017,Furnishings,8,5,16.63,29.18
7/8/2017,Furnishings,4,2,49.62,99.23
7/8/2017,Labels,11,8,50.14,98.31
7/8/2017,Binders,2,2,7.67,11.58
7/8/2017,Accessories,5,2,19.75,25
7/8/2017,Labels,9,6,6.64,12.53
7/8/2017,Furnishings,6,3,3.64,5.28
7/8/2017,Binders,6,3,18.71,28.79
7/8/2017,Art,4,3,4.01,6.08
7/8/2017,Art,7,4,2.2,3.28
7/9/2017,Binders,4,2,0.94,0.54
7/9/2017,Art,6,5,1.17,1.77
7/9/2017,Appliances,10,9,22.74,6.5
7/9/2017,Storage,5,5,42.92,45.78
7/9/2017,Furnishings,7,5,98.97,105.29
7/10/2017,Furnishings,3,3,3.64,6.28
7/10/2017,Storage,6,6,45.39,49.74
7/11/2017,Labels,4,3,1.53,2.89
7/11/2017,Accessories,7,6,19.23,22.1
7/13/2017,Phones,1,1,46.85,39.59
7/13/2017,Furnishings,11,9,7.96,10.11
7/15/2017,Binders,5,3,4.51,8.85
7/15/2017,Tables,6,3,119.74,103.48
7/16/2017,Chairs,5,2,36.2,35.69
7/16/2017,Art,2,2,1,1.46
7/17/2017,Furnishings,5,2,2.87,3.95
7/17/2017,Phones,3,2,101.24,134.99
7/17/2017,Paper,8,5,10.39,19.98
7/17/2017,Furnishings,4,4,6.16,9.77
7/17/2017,Copiers,3,2,194.99,239.99
7/18/2017,Tables,7,5,250.1,160.32
7/18/2017,Chairs,4,2,75.74,80.78
7/18/2017,Paper,2,2,5.43,8.05
7/18/2017,Binders,4,4,3.45,1.91
7/18/2017,Chairs,4,3,118.29,103.99
7/20/2017,Storage,4,2,30.5,34.86
7/20/2017,Furnishings,2,1,14.51,8.79
7/20/2017,Labels,4,2,3.87,7.31
7/20/2017,Appliances,5,2,151.96,208.16
7/20/2017,Binders,8,5,4.56,8.6
7/20/2017,Chairs,3,3,51.83,60.98
7/20/2017,Binders,7,7,4.35,8.69
7/20/2017,Accessories,4,3,85.79,129.99
7/20/2017,Binders,5,2,202.39,367.99
7/21/2017,Paper,2,1,3.3,6.48
7/21/2017,Phones,11,9,7.29,7.99
7/21/2017,Art,4,1,18.45,25.99
7/22/2017,Phones,4,3,5.29,9.99
7/23/2017,Binders,4,3,2.95,4.38
7/23/2017,Art,2,2,3.1,5.84
7/23/2017,Accessories,5,5,29.71,31.95
7/25/2017,Labels,10,7,1.53,2.89
7/27/2017,Furnishings,5,3,31.1,30.34
7/28/2017,Binders,6,4,1.59,2.5
7/28/2017,Storage,4,1,10.79,14.98
7/28/2017,Phones,7,4,261.34,286.4
7/29/2017,Appliances,5,2,14.16,17.42
7/29/2017,Phones,5,5,4.13,4.4
7/29/2017,Art,6,3,1.33,1.46
7/29/2017,Accessories,3,3,26.27,30.19
7/29/2017,Fasteners,5,2,1.21,1.45
7/29/2017,Phones,4,1,109.19,124.79
7/29/2017,Art,9,9,4.21,6.68
7/30/2017,Storage,2,2,122.25,165.2
7/30/2017,Labels,10,7,1.95,3.75
7/31/2017,Paper,3,3,12.33,18.27
7/31/2017,Accessories,5,2,16.57,20.71
8/1/2017,Phones,3,2,44.99,47.99
8/1/2017,Phones,8,5,50.99,54.39
8/1/2017,Machines,5,3,567.99,479.99
8/1/2017,Paper,7,7,3.37,5.18
8/1/2017,Binders,4,2,18.18,27.45
8/3/2017,Bookcases,3,2,110.02,91.69
8/3/2017,Labels,8,5,5.38,10.35
8/3/2017,Furnishings,4,3,37.6,41.32
8/5/2017,Paper,2,2,3.72,6.88
8/6/2017,Bookcases,6,3,40.81,48.58
8/6/2017,Furnishings,5,5,1.6,3.08
8/7/2017,Accessories,1,1,57.99,79.99
8/7/2017,Art,4,2,3.1,5.84
8/7/2017,Art,11,10,7.86,10.48
8/7/2017,Phones,5,5,28.39,31.99
8/7/2017,Binders,3,2,4.56,6.88
8/7/2017,Accessories,7,4,11.03,15.99
8/7/2017,Paper,7,5,25.92,48.91
8/10/2017,Envelopes,6,6,5.84,11.68
8/10/2017,Furnishings,4,2,47.91,60.65
8/10/2017,Phones,10,9,119.59,161.61
8/11/2017,Paper,7,4,4.91,7.42
8/11/2017,Art,9,7,0.9,1.31
8/11/2017,Phones,2,2,70.07,76.79
8/11/2017,Binders,8,8,4.42,1.61
8/12/2017,Paper,6,4,3.37,5.18
8/13/2017,Storage,4,3,7.65,10.48
8/13/2017,Appliances,8,7,8.74,11.97
8/13/2017,Art,5,3,14.68,19.84
8/13/2017,Supplies,6,4,5.67,7.98
8/14/2017,Labels,5,2,1.47,2.88
8/14/2017,Art,9,6,2.06,2.78
8/14/2017,Tables,5,3,137.69,139.43
8/15/2017,Appliances,3,2,36.2,48.92
8/15/2017,Storage,7,6,356.57,300.27
8/17/2017,Binders,7,5,118.71,179.18
8/17/2017,Chairs,2,2,182.46,231.28
8/18/2017,Furnishings,5,2,12.35,20.24
8/18/2017,Furnishings,4,2,3.43,4.97
8/18/2017,Binders,10,9,8.21,11.94
8/18/2017,Phones,2,1,26.92,37.91
8/18/2017,Furnishings,6,3,20.24,29.34
8/18/2017,Storage,6,3,62.52,66.69
8/18/2017,Binders,6,5,10.9,4.28
8/18/2017,Binders,5,4,4.55,1.69
8/18/2017,Storage,4,2,130.86,161.55
8/19/2017,Binders,4,1,205.63,387.99
8/20/2017,Binders,6,5,32.28,47.82
8/20/2017,Storage,6,3,9.94,13.43
8/21/2017,Chairs,4,4,160.28,216.6
8/21/2017,Fasteners,9,7,2.6,5
8/21/2017,Supplies,7,4,6.61,9.31
8/21/2017,Envelopes,2,2,3.9,7.64
8/21/2017,Art,5,4,3.04,4.28
8/21/2017,Phones,4,4,98.54,107.99
8/21/2017,Furnishings,6,4,29.88,32.48
8/21/2017,Tables,5,3,180.1,189.58
8/21/2017,Binders,9,9,8.3,13.02
8/21/2017,Appliances,6,3,49.52,67.84
8/21/2017,Labels,8,5,5.38,10.35
8/21/2017,Paper,5,5,28.85,55.48
8/21/2017,Furnishings,2,2,8.3,12.58
8/21/2017,Furnishings,4,4,15.17,22.98
8/23/2017,Phones,14,13,310.79,335.99
8/23/2017,Paper,3,2,17.04,24.78
8/23/2017,Appliances,7,6,24.88,26.9
8/23/2017,Furnishings,4,2,1.18,1.39
8/23/2017,Paper,8,5,1.16,1.74
8/25/2017,Paper,7,5,24.98,38.43
8/25/2017,Art,5,2,4.01,4.86
8/25/2017,Paper,1,1,2.35,3.42
8/26/2017,Accessories,5,2,28.43,35.99
8/27/2017,Tables,7,7,255.16,212.63
8/27/2017,Storage,9,8,5.91,7.98
8/27/2017,Phones,3,3,82.35,115.99
8/27/2017,Binders,6,6,4.24,6.17
8/27/2017,Art,4,1,5.58,5.95
8/27/2017,Envelopes,3,1,1.92,2.9
8/27/2017,Furnishings,5,2,49.62,99.23
8/27/2017,Appliances,7,4,56.34,80.48
8/27/2017,Copiers,2,2,275,439.99
8/27/2017,Supplies,6,5,4.03,5.68
8/27/2017,Chairs,5,3,69.08,76.76
8/27/2017,Paper,6,3,19.77,38.76
8/27/2017,Binders,4,2,273.51,420.78
8/27/2017,Storage,8,5,67.43,70.98
8/27/2017,Paper,4,1,3.37,5.18
8/28/2017,Phones,7,4,5.93,8.79
8/28/2017,Tables,8,5,177.49,227.55
8/28/2017,Binders,8,5,13.46,19.94
8/28/2017,Art,5,2,2.06,2.78
8/28/2017,Paper,7,6,2.9,4.22
8/28/2017,Paper,6,5,3.47,5.34
8/28/2017,Supplies,5,3,5.31,7.27
8/28/2017,Appliances,5,5,13.01,18.32
8/29/2017,Labels,4,4,7.4,11.84
8/29/2017,Storage,3,2,12.52,13.72
8/29/2017,Binders,10,9,0.94,0.36
8/29/2017,Art,8,7,1.24,1.34
8/31/2017,Storage,2,1,9.94,10.74
8/31/2017,Fasteners,6,3,1.88,2.79
8/31/2017,Paper,9,7,20.9,32.79
8/31/2017,Appliances,10,9,52.52,70.97
9/1/2017,Furnishings,6,5,15.17,22.98
9/1/2017,Accessories,3,1,13.19,19.99
9/1/2017,Binders,8,5,2.98,4.58
9/1/2017,Art,2,1,4.62,7.58
9/2/2017,Furnishings,3,3,3.64,5.02
9/2/2017,Phones,7,4,218.96,299.95
9/2/2017,Accessories,8,7,157.06,275.54
9/2/2017,Storage,3,2,135.67,176.19
9/2/2017,Paper,5,3,2.69,4.06
9/2/2017,Art,5,3,1.6,2.19
9/2/2017,Art,4,2,8.32,11.55
9/2/2017,Furnishings,4,2,4.04,5.77
9/2/2017,Tables,1,1,347.85,254.53
9/2/2017,Appliances,3,1,9.22,12.98
9/2/2017,Binders,9,8,2.19,3.3
9/2/2017,Phones,6,3,46.85,65.99
9/2/2017,Labels,6,6,1.64,3.15
9/2/2017,Chairs,7,5,213.74,256.48
9/2/2017,Art,5,3,0.9,1.64
9/2/2017,Accessories,5,2,99.96,119
9/2/2017,Accessories,6,3,42.55,55.99
9/2/2017,Paper,4,4,2.35,4.28
9/2/2017,Art,7,5,1.33,1.88
9/2/2017,Labels,7,5,7.4,14.8
9/2/2017,Phones,2,2,94.49,100.79
9/3/2017,Binders,9,7,15.83,6.09
9/3/2017,Envelopes,5,4,3.9,6.11
9/3/2017,Art,2,2,2.15,2.98
9/4/2017,Art,7,7,1,1.46
9/4/2017,Storage,3,1,16.99,16.78
9/4/2017,Art,6,5,1.87,2.62
9/4/2017,Accessories,4,4,13.1,22.99
9/4/2017,Tables,6,3,473.84,440.78
9/4/2017,Paper,2,2,3.37,6.48
9/4/2017,Phones,6,3,9.35,14.39
9/4/2017,Bookcases,11,9,104.78,91.69
9/4/2017,Paper,4,3,4.07,5.92
9/4/2017,Art,6,3,2.02,2.3
9/4/2017,Art,6,4,1.91,2.06
9/4/2017,Binders,7,5,9.2,5.11
9/4/2017,Binders,4,2,3.71,2.18
9/4/2017,Paper,7,4,1.94,2.88
9/4/2017,Binders,3,2,167.74,243.99
9/4/2017,Phones,4,1,3.82,5.56
9/4/2017,Storage,5,5,30.5,43.57
9/4/2017,Accessories,4,4,5.12,4.76
9/4/2017,Storage,7,4,13.44,13.58
9/5/2017,Art,4,1,2.06,2.78
9/5/2017,Storage,3,2,88.31,73.59
9/7/2017,Furnishings,3,3,15.18,15.98
9/7/2017,Storage,4,3,11.78,12.56
9/7/2017,Accessories,10,7,28.49,39.99
9/7/2017,Storage,11,8,43.03,59.76
9/7/2017,Paper,10,9,5.17,8.11
9/7/2017,Binders,4,3,273.51,525.98
9/7/2017,Binders,6,3,4.63,2.62
9/7/2017,Labels,5,5,3.87,5.85
9/7/2017,Paper,3,3,3.37,5.18
9/7/2017,Envelopes,3,3,1.08,1.63
9/8/2017,Tables,8,7,190.31,109.38
9/8/2017,Phones,5,2,152.96,129.26
9/8/2017,Accessories,4,1,7.39,9.1
9/8/2017,Accessories,6,4,20.81,29.21
9/9/2017,Chairs,2,2,94.92,70.69
9/9/2017,Binders,3,2,2.68,1.52
9/9/2017,Binders,2,1,8.11,4.5
9/9/2017,Art,2,1,3.1,4.67
9/9/2017,Accessories,3,3,22.37,31.96
9/9/2017,Furnishings,2,2,7.66,8.51
9/9/2017,Accessories,4,3,64.67,86.23
9/9/2017,Phones,9,7,331.19,275.99
9/9/2017,Storage,7,7,88.03,89.83
9/9/2017,Storage,5,5,8.35,11.29
9/9/2017,Supplies,4,3,3.61,2.94
9/9/2017,Paper,7,4,28.85,44.38
9/9/2017,Storage,4,2,130.86,129.24
9/9/2017,Furnishings,3,3,3.3,4.71
9/10/2017,Phones,7,4,32.65,36.79
9/10/2017,Chairs,5,3,111.73,120.78
9/10/2017,Binders,3,2,2.47,3.59
9/10/2017,Binders,5,3,2.81,5.4
9/10/2017,Appliances,4,3,6.46,11.33
9/10/2017,Accessories,5,5,48.68,59.37
9/10/2017,Accessories,9,6,17.67,18.8
9/10/2017,Binders,5,3,2.38,4.57
9/10/2017,Paper,7,5,2.64,4.98
9/10/2017,Storage,4,3,89.7,95.43
9/10/2017,Appliances,2,2,8.46,12.09
9/10/2017,Binders,6,3,635.5,254.2
9/10/2017,Paper,3,2,4.88,9.38
9/11/2017,Furnishings,4,1,28.47,34.5
9/11/2017,Paper,8,7,14.25,26.38
9/11/2017,Paper,3,2,3.37,6.48
9/11/2017,Envelopes,4,2,5.66,11.09
9/11/2017,Chairs,11,8,224.69,256.78
9/11/2017,Fasteners,4,4,1.81,2.63
9/11/2017,Paper,6,6,2.35,3.42
9/12/2017,Furnishings,2,2,2.68,4.18
9/12/2017,Paper,6,5,3.99,7.98
9/12/2017,Appliances,10,7,9.22,12.98
9/12/2017,Paper,5,5,9.86,18.97
9/14/2017,Paper,5,3,3.43,6.35
9/14/2017,Art,6,3,17.5,23.65
9/15/2017,Paper,10,8,2.54,3.98
9/15/2017,Furnishings,7,7,3.35,5.08
9/15/2017,Phones,4,3,101.24,107.99
9/15/2017,Phones,3,1,28.39,39.99
9/15/2017,Art,4,2,4.88,8.14
9/15/2017,Bookcases,6,3,193.13,260.98
9/15/2017,Binders,7,7,18.01,34.64
9/16/2017,Paper,5,2,2.38,4.41
9/16/2017,Art,2,1,4.43,5.98
9/16/2017,Envelopes,5,2,5.6,8.78
9/16/2017,Phones,2,1,50.39,55.99
9/16/2017,Paper,7,4,3.37,5.18
9/16/2017,Accessories,6,3,17.39,23.99
9/16/2017,Furnishings,4,3,6.75,7.5
9/16/2017,Binders,3,2,3.1,1.72
9/16/2017,Binders,5,2,475.4,269.1
9/16/2017,Accessories,5,2,16.79,23.99
9/17/2017,Paper,4,2,3.3,6.48
9/17/2017,Chairs,6,4,133.93,180.98
9/17/2017,Paper,3,3,18.78,35.44
9/17/2017,Binders,5,3,2.42,3.59
9/17/2017,Binders,4,3,2.5,3.93
9/17/2017,Paper,3,3,28.03,54.96
9/17/2017,Bookcases,4,3,405.12,430.98
9/17/2017,Binders,5,2,8.31,12.79
9/17/2017,Storage,4,2,98.15,130.87
9/17/2017,Labels,5,5,1.47,2.88
9/18/2017,Art,6,3,2.15,2.94
9/18/2017,Envelopes,3,3,1.92,3.62
9/18/2017,Paper,3,3,24.91,47.9
9/18/2017,Paper,4,4,3.12,5.68
9/18/2017,Art,4,2,4.19,4.46
9/18/2017,Storage,3,2,25.28,23.79
9/18/2017,Paper,4,3,3.37,6.48
9/18/2017,Furnishings,5,2,3.29,4.91
9/19/2017,Storage,2,2,43.03,47.81
9/21/2017,Binders,10,7,1.47,2.88
9/21/2017,Appliances,1,1,56.34,80.48
9/21/2017,Binders,3,2,1.72,0.95
9/22/2017,Paper,4,4,28.03,54.96
9/22/2017,Accessories,7,6,14.72,16.36
9/22/2017,Binders,8,8,2.19,4.13
9/22/2017,Phones,5,3,20.58,28.99
9/22/2017,Binders,2,1,9.91,5.61
9/22/2017,Supplies,10,7,816.15,666.25
9/22/2017,Accessories,3,2,28.49,39.99
9/22/2017,Bookcases,4,2,100.41,120.98
9/22/2017,Labels,11,9,1.6,3.08
9/22/2017,Envelopes,4,3,2.79,4.46
9/22/2017,Binders,7,7,4.25,1.6
9/22/2017,Binders,7,4,93.41,172.99
9/22/2017,Accessories,7,5,3.91,6.99
9/22/2017,Paper,6,3,4.98,9.06
9/23/2017,Appliances,4,2,43.19,59.98
9/23/2017,Storage,3,3,7.65,10.48
9/23/2017,Binders,1,1,4.56,6.88
9/23/2017,Furnishings,4,3,8.55,9.78
9/23/2017,Accessories,5,4,47.44,72.99
9/23/2017,Envelopes,6,3,3.05,4.78
9/23/2017,Bookcases,2,2,210.69,90.29
9/23/2017,Accessories,4,2,23.69,23.99
9/23/2017,Binders,6,6,2.8,4.3
9/23/2017,Appliances,5,2,56.34,80.48
9/23/2017,Paper,3,3,54.52,83.88
9/24/2017,Accessories,6,3,5.14,5.96
9/24/2017,Labels,6,3,50.14,78.65
9/24/2017,Furnishings,6,3,26.19,34.35
9/24/2017,Accessories,5,4,14.76,18
9/24/2017,Accessories,5,5,76.08,131.18
9/24/2017,Chairs,4,4,105.69,150.98
9/24/2017,Phones,5,3,474.38,389.9
9/25/2017,Labels,2,2,5.38,10.35
9/25/2017,Chairs,5,3,133.93,162.88
9/25/2017,Art,5,2,2.06,2.78
9/25/2017,Furnishings,10,8,3.3,5.89
9/25/2017,Binders,2,2,2.19,4.13
9/25/2017,Chairs,3,3,72.89,89.99
9/25/2017,Accessories,7,5,16.79,23.99
9/25/2017,Art,8,6,1.61,1.77
9/26/2017,Chairs,7,4,119.19,104.78
9/28/2017,Supplies,2,1,2.09,1.74
9/28/2017,Furnishings,2,1,29.5,32.78
9/28/2017,Storage,2,2,88.31,73.59
9/28/2017,Accessories,4,2,26.51,27.19
